source,title,description,url,image_url,published_at,tags
Sky News Arabic,"زيلينسكي يعرض على ترامب ""معادن نادرة"" مقابل الدعم",تحدث الرئيس الأوكراني فولوديمير زيلينسكي، اليوم الجمعة، عن مخزون هائل من الموارد الأرضية النادرة وغيرها من المعادن المهمة مقابل ضمانات أمنية من الرئيس الأميركي دونالد ترامب.,https://www.skynewsarabia.com/world/1775501,/v3/2025/02/02/1773913/800/450/1-1773913.jpg,2025-02-07T19:18:58Z,['أخبار أميركا']
Sky News Arabic,خطة ترامب لوقف حرب أوكرانيا.. زيلينسكي يطالب بضمانات أمنية,"قال الرئيس الأوكراني فولوديمير زيلينسكي إن خطة الرئيس الأميركي دونالد ترامب من أجل تسوية سريعة في أوكرانيا يجب ألا توقف الحرب فحسب، وإنما تضمن أيضا ""عدم تكرار العدوان الروسي"".",https://www.skynewsarabia.com/world/1775800,/v1/2025/02/10/1775799/800/450/1-1775799.JPG,2025-02-10T00:05:40Z,['أخبار روسيا']
Sky News Arabic,غزة بين تعقيدات الاتفاق وتحديات خطة ترامب,لا تزال إسرائيل عالقة في المرحلة الأولى من اتفاق غزة، وسط محاولات واضحة من رئيس الوزراء الإسرائيلي بنيامين نتنياهو لتفادي الانتقال إلى المرحلة الثانية.,https://www.skynewsarabia.com/middle-east/1775855,/v1/2025/02/10/1775852/800/450/1-1775852.jpeg,2025-02-10T05:19:01Z,['أخبار فلسطين']
Sky News Arabic,"نتنياهو: ترامب عازم على تنفيذ خطته ""الثورية"" الخاصة بغزة","أشاد رئيس الوزراء الإسرائيلي بنيامين نتنياهو الأحد باقتراح الرئيس الأميركي دونالد ترامب القاضي بسيطرة الولايات المتحدة على غزة ونقل سكان القطاع إلى بلدان مجاورة، معتبرا أنه ""ثوري""، وذلك لدى عودته إلى إسرائيل من زيارة أجراها لواشنطن.",https://www.skynewsarabia.com/middle-east/1775778,/v1/2025/02/10/1775777/800/450/1-1775777.JPG,2025-02-09T20:16:08Z,['أخبار إسرائيل']
Sky News Arabic,خطوة مفاجئة.. ترامب يقرر حضور أكبر حدث رياضي في أميركا,"في خطوة مفاجئة، قرر الرئيس الأميركي دونالد ترامب، حضور أكبر حدث رياضي سنوي في أميركا، وهو مباراة نهائي دوري كرة القدم الأميركية ""سوبر بول"".",https://www.skynewsarabia.com/varieties/1775776,/v1/2025/02/09/1775775/800/450/1-1775775.jpg,2025-02-09T18:54:29Z,['أخبار أميركا']
Sky News Arabic,أغلقوها.. ترامب يصعد حملته على الوكالة الأميركية للتنمية    ,"أعلن الرئيس الأميركي دونالد ترامب، يوم الجمعة، أنّ الوكالة الأميركية للتنمية الدولية ""يو إس إيد"" يجب أن ""تُغلق""، في تصعيد جديد لحملته على هذه الهيئة الحكومية.",https://www.skynewsarabia.com/world/1775488,/v1/2025/02/07/1775487/800/450/1-1775487.jpg,2025-02-07T16:51:20Z,['أخبار أميركا']
Sky News Arabic,ترامب يطلب ضمانات من كييف لاستعادة الأموال أنفقت في الحرب,تصريحاتٌ جديدة ولافتة من الرئيس الأميركي دونالد ترامب بشأن حرب أوكرانيا.. فترامب يرغب في تعويضِ مئات المليارات التي أنفقتها واشنطن لدعم كييف عبر امتيازاتٍ بالحصول على المعادن الثمينة من أوكرانيا.,https://www.skynewsarabia.com/program/radar/1776278,/v1/2025/02/11/1776286/800/450/1-1776286.jpeg,2025-02-11T16:36:49Z,[]
Sky News Arabic,استطلاع: الشركات الألمانية تخشى التعرض لأضرار بسبب ترامب,تخشى العديد من الشركات في ألمانيا من أن تؤدي رئاسة دونالد ترامب للولايات المتحدة إلى الإضرار بالاقتصاد الألماني.,https://www.snabusiness.com/article/1775345,/v1/2022/10/28/1566675/800/450/1-1566675.JPG,2025-02-07T09:18:55Z,['أخبار الشركات']
Sky News Arabic,بعد تصريح ترامب.. روسيا تجدد مطالبها بضم أجزاء من أوكرانيا,أكد المتحدث باسم الكرملين دميتري بيسكوف مجددا على مطالبة روسيا بالأراضي الأوكرانية.,https://www.skynewsarabia.com/world/1776325,/v1/2025/02/11/1776324/800/450/1-1776324.jpg,2025-02-11T19:26:35Z,['أزمة أوكرانيا']
Sky News Arabic,بعد تهديد نتنياهو ومهلة ترامب.. إسرائيل تنشر تعزيزات حول غزة,"أعلن الجيش الإسرائيلي أنه سيرسل تعزيزات إضافية حول قطاع غزة بعدما توعد رئيس الوزراء بنيامين نتانياهو حركة حماس بـ""استئناف القتال الكثيف""، في حال عدم الإفراج عن الرهائن بحلول يوم السبت.",https://www.skynewsarabia.com/middle-east/1776314,/v1/2025/02/11/1776313/800/450/1-1776313.jpg,2025-02-11T18:35:04Z,['أخبار إسرائيل']
Sky News Arabic,مخطط ترامب لغزة.. بين التهجير القسري والرفض العربي,"أثار الرئيس الأميركي دونالد ترامب جدلاً واسعاً بتصريحاته حول مستقبل قطاع غزة، حيث تحدث عن تهجير الفلسطينيين إلى مصر والأردن وجعل القطاع ""ريفييرا الشرق الأوسط""، دون توضيح آليات التنفيذ أو الحصول على توافق إقليمي.",https://www.skynewsarabia.com/middle-east/1774845,/v1/2025/02/05/1774837/800/450/1-1774837.jpeg,2025-02-07T03:44:14Z,['أخبار إسرائيل']
Sky News Arabic,"نتنياهو يثني على ""خطة ترامب"".. ويوجه رسالة لسكان غزة",أثنى رئيس الوزراء الإسرائيلي بنيامين نتنياهو على خطة الرئيس الأميركي دونالد ترامب لغزة، مشيرا إلى أن الذين يتخلون عن الإرهاب فقط سيُسمح لهم بالعودة.,https://www.skynewsarabia.com/middle-east/1775722,/v1/2025/02/09/1775721/800/450/1-1775721.JPG,2025-02-09T06:38:00Z,['أخبار إسرائيل']
Sky News Arabic,حرب أوكرانيا.. مبعوث ترامب يستعد لبدء عرض خيارات الحل,دبلوماسية المفاوضات السرية، والصدام بين طموحات ترامب ولاءات بوتين.  نهاية حرب أوكرانيا برعاية إدارة ترامب قد تبصر خياراتها النور قريبا. فمن سينتصر في نهاية المطاف؟ وما أوراق القوة والضعف لدى كل طرف؟.,https://www.skynewsarabia.com/video/1776127,/v1/2025/02/11/1776145/800/450/1-1776145.jpeg,2025-02-11T05:17:51Z,['أخبار روسيا']
Sky News Arabic,ترامب وماسك.. علاقة تتأرجح بين الدعم المطلق والسخرية,"إيلون ماسك يَحظى بصلاحياتٍ واسعة وغيرِ عادية، ودورُهُ يَتوسَّعُ بشكل غيرِ مسبوق داخلَ الحكومةِ الفيدرالية الأميركية، ما يزيدُ من الانتقادات حيال هذا الدور. إلاّ أن ظهورَ ماسك على غلاف مجلة ""تايم""",https://www.skynewsarabia.com/program/studio_one/1776276,/v1/2025/01/23/1771330/800/450/1-1771330.jpg,2025-02-11T16:14:39Z,[]
Sky News Arabic,"رصد لآراء الفلسطينيين بعد تصريحات ترامب بشأن ""شراء غزة""","عبر الفلسطينيون في قطاع غزة عن رفضهم واستنكارهم الشديدين للتصريحات الأخيرة للرئيس الأمريكي دونالد ترامب، التي قال فيها ""أنه ملتزم بشراء وامتلاك غزة"" وذلك في إطار دعواته المتكررة لتهجير سكان القطاع.",https://www.skynewsarabia.com/video/1776129,/v1/2025/02/11/1776159/800/450/1-1776159.jpeg,2025-02-11T05:45:19Z,['أخبار إسرائيل']
Sky News Arabic,ترامب: أبواب الجحيم ستفتح إذا لم يتم إعادة الرهائن,قال الرئيس الأميركي دونالد ترامب، إن اتفاق وقف إطلاق النار الهش بين إسرائيل وحماس، يجب إلغاؤه إذا لم تُفرج حركة حماس عن جميع الرهائن المتبقين الذين تحتجزهم في غزة بحلول منتصف نهار السبت المقبل.,https://www.skynewsarabia.com/video/1776153,/v1/2025/02/11/1776155/800/450/1-1776155.jpeg,2025-02-11T05:39:09Z,['أخبار إسرائيل']
Sky News Arabic,خطط ترامب للتهجير تهدد اتفاق غزة وتربك المرحلة الثانية,خطط ترامب تهدد اتفاق غزة وتربك مفاوضات المرحلة الثانية.. من الحديث عن شراء القطاع ، إلى التأكيد على أن لا حق لعودة الفلسطينيين ضمن خطته لإدارة غزة.,https://www.skynewsarabia.com/program/newsroom/1776068,/v1/2025/02/11/1776122/800/450/1-1776122.jpeg,2025-02-11T04:18:48Z,[]
Sky News Arabic,حسام زكي: ما صدر عن ترامب أمر غير مسبوق ويحتاج لتنسيق عربي,قال حسام زكي نائب الأمين العام للجامعة العربية إن التصريحات الصادرة عن الرئيس الأميركي دونالد ترامب بشأن تهجير الفلسطينيين من غزة هو أمر لم غير مسبوق من أي رئيس للولايات المتحدة أو غيرها.,https://www.skynewsarabia.com/middle-east/1776217,/v1/2025/02/11/1776242/800/450/1-1776242.jpeg,2025-02-11T11:36:13Z,['أخبار فلسطين']
Sky News Arabic,ترامب يهدد أوروبا.. وقادة القارة يتوعدون,نناقش في حلقة اليوم من بزنس مع لبنى تهديدات ترامب بفرض رسوم جمركية على أوروبا وكيف رد قادة القارة العجوز عليه، ونناقش أيضا الأداء القوي للذهب منذ بداية العام متصدرا أفضل الأصول أداء حتى الآن.,https://www.snabusiness.com/program/business_with_lubna/1775085,/v1/2025/02/07/1775244/800/450/1-1775244.jpeg,2025-02-07T03:29:29Z,[]
Sky News Arabic,البيت الأبيض يعلن عودة مارك فوغل.. وترامب يعلق,أعلن البيت الأبيض أنّ الأميركي مارك فوغل، الذي كان معتقلا في روسيا، وأفُرج عنه، الثلاثاء، عاد إلى الولايات المتحدة حيث سيلتقيه قريبا الرئيس دونالد ترامب.,https://www.skynewsarabia.com/world/1776383,/v1/2025/02/12/1776382/800/450/1-1776382.jpg,2025-02-12T04:09:07Z,['أخبار أميركا']
Sky News Arabic,"إيهود باراك: خطة ترامب بشأن غزة ""خيال""","وصف رئيس وزراء إسرائيل الأسبق إيهود باراك، يوم الخميس، مقترح الرئيس الأميركي دونالد ترامب لإعادة توطين نحو مليوني فلسطيني يقيمون في قطاع غزة بـ "" الخيال"".",https://www.skynewsarabia.com/middle-east/1775043,/v1/2025/02/06/1775041/800/450/1-1775041.jpg,2025-02-06T11:01:08Z,['أخبار إسرائيل']
Sky News Arabic,ترامب: إسرائيل ستسلم غزة لأميركا في نهاية القتال,قال الرئيس الأميركي دونالد ترامب، يوم الخميس، إن إسرائيل ستسلم غزة للولايات المتحدة بعد انتهاء القتال، ولن تكون هناك حاجة إلى جنود أميركيين في القطاع.,https://www.skynewsarabia.com/middle-east/1775073,/v1/2025/02/06/1775072/800/450/1-1775072.jpg,2025-02-06T12:02:06Z,['أخبار إسرائيل']
Sky News Arabic,ترامب ونتنياهو ومصير غزة,يأتي اللقاءُ المرتقب بين رئيس الوزراء الإسرائيلي بنيامين نتنياهو والرئيس الأميركي السابق دونالد ترامب لِيُشكلَ لحظةً حاسمة لمستقبل اتفاق غزة، وسط ضغوطٍ دولية من أجل تثبيت اتفاق وقف إطلاق النار في القطاع.,https://www.skynewsarabia.com/program/newsroom/1774084,/v1/2025/02/02/1774088/800/450/1-1774088.jpeg,2025-02-02T18:31:23Z,[]
Sky News Arabic,تفكيك شيفرة كلام ترامب عن غزة!,صدم الرئيس الأميركي دونالد ترامب ، العالم بأسره عندما تحدث عن نيته السيطرة على قطاع غزة، بعد مطالباته السابقة بتهجير الغزيين من القطاع، ما سر تصريحاته وما ورءاها؟,https://www.skynewsarabia.com/podcast/uncle_sam/1775166-تفكيك-شيفرة-كلام-ترامب-غزة,/v1/2022/10/27/1566490/800/450/1-1566490.png,2025-02-06T18:06:04Z,['منوعات']
Sky News Arabic,ترامب يعتزم توقيع أوامر تنفيذية جديدة,قال مسؤول في البيت الأبيض يوم الإثنين إنه من المتوقع أن يصدر الرئيس الأميركي دونالد ترامب أمرا تنفيذيا اليوم الثلاثاء بانسحاب الولايات المتحدة من مجلس حقوق الإنسان التابع للأمم المتحدة.,https://www.skynewsarabia.com/middle-east/1774401,/v1/2025/02/04/1774400/800/450/1-1774400.JPG,2025-02-03T23:52:08Z,['أخبار أميركا']
Sky News Arabic,ردود قادة أوروبا على ترامب,ردود قادة أوروبا على ترامب,https://www.snabusiness.com/video/1774608,/v1/2024/07/31/1732679/800/450/1-1732679.jpg,2025-02-06T03:26:54Z,['Businessمع لبنى']
